TEXT,Label
"Early sushi birthday dinner with my . #nomnom #flaminhotsushi @user
",4
"| a beloved place for people to work, play, and learn | @ Pensacola Cultural Center
",4
"Love this cutie ️ ️ ️ @ Middleburg High School
",4
"Oh my goooooooodnessss @ Parkland, Florida
",0
"Just another #silly day on the #foxlot with Manuel! #foxstudios #iceage #workhard @ Fox Studios
",4
"Mind by our BPA officer group leadership today at our CTSO meeting. #nextwave…
",3
"Mad for this traveler's pants. Was not shooting his tush. #madras @ Newark Liberty…
",4
"First time hitting the @user stage for #1stimpressions @user …
",3
"I must be allergic to them as I always get this reaction #foodie #torontofood #torontoeats…
",1
"Good morning, #Albuquerque @ Hotel Albuquerque at Old Town
",0
"The stage is on @ Mable House Barnes Amphitheatre
",3
"Came out to hear some ....pull up. @user Bout to start. #NewOrleans #BeatBattle…
",3
"Brunch with the little brother! #NotSoLittleAnymoreThough…
",4
"Welcome to Naptown in the summer! That engine tho @ Fountain…
",1
"Mama of life @ Lawrenceville, Georgia
",0
"️ @ South Yarmouth, Massachusetts
",4
"In my happy place (outside, somewhere beautiful, with my camera around my neck). :…
",2
"Great shot of hope_worship at hope.ames : @user @ Ames City…
",2
"thanks random paparazzi for this after-party pic @ TCL Chinese Theatres
",1
"Selfies with hamsters. @ Clay Cooley Kia
",1
"wouldn't wanna dance with anybody else @ Allatoona High School Stadium
",4
"LolFirst presidential task... #presidential #whitehouse#potus #flotus #vote #chipOrSlide…
",1
"Go check out OTM ""MAKE IT WORK"" official visual RIGHT NOW Shot x @user #raleigh…
",3
"You already know #SimplyAmazing link in my bio #goodvibes #goodmusic #goodmusiclives #listen…
",3
"Playing dress up on Sunday was fun. Still can't believe my sister is married. @ Normandy Farm…
",4
"Wearing my new Jauregui shirt #jaureguisgirl #fifthharmony…
",0
"Sunday's best! Sushi and beer with the cuñis at my favorite place…
",4
"Feeling like such a lucky girl to wake up next to these to #handsomeboys this morning! .#luckygirl…
",0
"Light weight Lanns @ Lewis University
",4
"Check out My new video, “Can You Hear Me?” Click the link in my bio! ️ @ Paradise, Nevada
",4
"This Commercial Tho @ Seminole, Oklahoma
",1
"Baby Niece ️ LOU MADDIE#firstbeachtrip #fourthofjulyweek #merica #beach #seasideca #family…
",4
"Missing Boston and my favorite girls @ Harvard University
",0
"I got to to go formal with my best friend @ Phi Mu at JSU
",4
"you go @user love your polka dots! #G105holidaysocial #ritzraleigh #andygrammer @ Ritz…
",3
"I already miss this place ️ @ Downtown Pittsburgh
",4
"With my #bestfriend may we keep smiling and holding hands till…
",4
"Ok now it's getting a little crazy jesscarter5 @user @ Panera Bread
",1
"Love this girl so much ️ roxyinkk_ @ Haverhill, Massachusetts
",4
"️#fremont #lasvegas #girl #cute #vacationtime #vacation #fremontstreet @ Fremont Street…
",4
"What's up #SF ?! Time to get our #fyre on garaje #LivefyreReunion @ San Francisco…
",3
"Mario Kart live!! With team player @user good times!!! #team24 #24hourfitness…
",1
"The pictures never do them justice @ Longmont, Colorado
",4
"Throwback to white water rafting with my favorite people @user
",4
"Who is this educated young chap?? @user #mybrotherfromanother #chicagobluestfestival @user
",1
"My lumberjack. #christmastree #myman @ 4 C Choose &amp; Cut Christmas Tree Farm
",0
"My sista from anotha mista, Beka Latinaaaa. #blessedwiththebest @ FCC Encounter
",4
"Thanks @user @ Golden 1 Center
",4
"What in the world are we doing? : jettheasian #pinecrest @user
",2
"Twinning with my gorgeous friends @ Indigo Bar and Grill
",0
"More from HSO fashion show ️ @ Texas
",4
"Sky so pink it doesn't even look real. I cotton candy clouds over NYC. @ Chelsea, Manhattan
",4
"Papa John's @ Eagle Village Student Apartments
",4
"Just watched this film and it was very heart warming and a beautiful story ••#film #movie…
",4
"lets goooooo!! @user @ Youfit Health Clubs
",1
"I almost forgot this rum crumb cake also from @user #amazing #dessert #foodporn…
",0
"so lucky to have attended prom with my best friend @ The…
",4
"Hello, #Quartzsite! Nice to finally meet you!! #RV #rvlife #rvsolar #offgridrv #offgrid…
",0
"Spending the day with Mom and my boyfriend at Disney Springs! @ Disney Springs
",4
"Pretty solid... for a bunch of southerners. - Drinking a Juicy Oat IPA by @user at @user —
",1
"couldn't be anymore lucky #mcm #iloveyou #boyfriend #bestfriend #tanktopsindecember…
",4
"We argued about what pics to post But I still love you and post what…
",1
"Acreds @user with lower Manhattan behind us @ Empire State Building
",0
":hmana02 ...#thebroad #museum #mood #vibes #photoshoot #losangeles #la #california… Broadhttps://www.instagram.com/p/BZZOEMhFUu2/
",2
"Lake days with the best ️ @ Shoreview, Minnesota
",4
"Those are some great ""friends"" you have
",1
"merry christmas from me and my baby @ Humane Society of Durham Region
",0
"️Happy #bumpday I am absolutely loving this #Bumpday pic from motherhubbardphotography!!…
",4
"this weekend was all about zo CU soon love @ Clarion University…
",4
"Learn a new one before the rain yesterday. 5050 Frigid #skateboardingisfun @user
",1
"️ #SmokeyMountains #Tennessee #Love @ Great Smoky Mountains…
",4
"Back tattoo #tattoo @ Plano, Texas
",1
"Buddies jmy13 sarahbarr10 @ Craft Tasting Room and Growler Shop
",4
"$30 in toys, plays with high chair’s strap. ....#mommylife #mom #cute #momlife…
",1
"It feels good to be making smart food choices again. @ The Gallery
",4
"I absolutely couldn't resist. #middlechildsyndrome #middlechildproblems @ Wake Up Little Suzie
",1
"I love my greys, but there is something special about Silver Sage #themeadows #harnessracing…
",0
"Finally outside after all this rain! ️ how fast my babies are growing up is taking my breath…
",4
"Just another day in the gym ️ best butt ever Sundays and the extra…
",4
"Look! My lil buddy, Nick Berry, brought me my very own Disney Princess Ariel cereal! I love ️…
",4
"When you come home to truck parts!!! #chevyk1500 #chevysilverado #z71 @ Wartrace Lake
",0
"#iHeartFestival with the best ️ #WarnerMusic・・・iHeart coast to coast #iheartfestival…
",4
"For all you #bacon lovers out there...think I'll pass @ Port Royal…
",1
"Had my DJ debut a couple of weeks ago at the @user dance party at the Public Hotel . I…
",0
"Breakfast + Art = I wonder if he is taking this baby to work with him?…
",0
"Today at Golden Yoga 10:30 Rebalance Chair Yoga. 12 noon Hatha Flow. 5:30p Back Care. 6:45…
",4
"Trying to use the bathroom but you're distracted by all the stuff written in the walls! …
",1
"I.S. T.P.O. #fiuhomecoming2015 #fiutailgate #miami #hectorugly @ Florida International University
",3
"@user Gone and pop out , might just change yall mind set . @ Young Chicago…
",3
"Macy's Done Fucked Around N Got robbed Thinking Shit sweet I need it @ Southlake Mall
",1
"Bryan's is on top. Mine on bottom. #fortune #fortunecookie #chinesefood #mongolianbbq @ Hings…
",1
"Bingo night with mom! LMAO @ Toms River Elks Lodge #1875
",1
"The fire was almost as lit as this friendship @ Middle Of Nowhere
",3
"Christmas on Halloween. #AviatorPosse : @user @ East Atlanta Village
",2
"️ @ World Trade Center 9/11 Memorial, NYC
",4
"Good day. Happy kiddos, happy parents ️ @ Trussville Play Station
",4
"#Repost @user with repostapp・・・#tbt @ Atlanta, Georgia
",4
"Well, I guess after the ️ is gone, you your Lhasa Apso... @ Hartford, Connecticut
",4
"My handsome boy ️ #firstdayofschool #firstgrader #ssc @ South Shades Crest Elementary
",4
"#christmasgift from my kiddos! #loveit 12.25.17 @ Walzem Farms
",4
"Love me some chamber singers #girlswhosing #letmeaingtoyou #sweetserenade @ Port of Miami (POM)
",0
"The sky was lit last night. My brother wasn't havin it #funny #lighten #vallejo #lol @user
",1
"#mcm Jawn @ Colonie Central High School
",0
"Great moments spent in Vegas with the prime minister…
",2
"Gotta laugh to keep from crying #richardpryor #tastytuesday #morningvibes #funny #laugh…
",1
"@user on now! #riversidefoxtheater #riverside #strippeddown #rickspringfield #2015…
",4
"Instagram is in a Frenzy right now
",1
"I love it, here you have the option of 18% or 20% gratuity, woow feel much better now #nyc…
",1
"EveryyyyyBodyyyyy see you all at 7:30pm #GuiltyMondays #DanzaToneStyle @user #Dance…
",3
"starting off the Christmas Break right with my boy @ Bass…
",4
"Summer time means I get to garage the beauty and fix everything that's wrong with it #MK3Supra…
",1
"Lizzo ️ @ Javits Center
",4
"I can't wait to marry the man of my dreams at this beautiful place ️…
",4
"Finally made it #presscottaz #townsquare #mybabies @ Prescott Courthouse Square-Downtown Prescott
",0
"Hot Tea for Lunch. @ The Ghent, Norfolk VA.
",0
"I'll travel across the world for you @ Pensacola Christian College
",4
"Twilight on the Lake~ my is happiest by the water~ I love living…
",4
"This kind of Luv that my Mum used to warn me about ! Man i In Trouble #LikeFatherLikeSon…
",0
"Highlights from Black &amp; White Party hosted by @user DJs: @user x @user x…
",3
"Bruh let me tell ya guess I got a hit on my head after this trip…
",1
"I this place. #frestthyme @ Fresh Thyme Farmers Markets
",4
"Meme Queen mbelleish does it again our 25% off sale continues! Take 25% off everything except…
",1
"So happy I finally got to spend time with my best friend…
",4
"@ The University of Texas at Arlington
",1
"My office has started something they may soon regret #Benev…
",1
"My kiss the girl ariel disneybound is y'all@thedisneybound #disneybounding #disneybound…
",3
"#siblingsday w/ these goons! @ Doylestown, Pennsylvania
",4
"Absolutely obsessed with this amazing little Airstream! I want to sell everything I have and…
",0
"Let me choke this little buddy here @ Defkon1 Fighting &amp; Fitness
",0
"Toronto is Lit . Salute @user @ The Danforth Music Hall
",3
"I love you more than you'll ever know ️ @ Milwaukee, Wisconsin
",4
"2 minutes in the backyard and already need a bath #playtime…
",1
"Sabrina Clark and I celebrating our superbowl.50 Super Bowl loss to the Broncos. We stillU…
",4
"Hot Ticket On Sale Now = @user at @user on June 12th, 2018. Get your tix at…
",3
"(@ Wawa in New Castle, DE)
",1
"There's a 10/10 chance if you lost your lighter it's in my pocket, ask me every time
",1
"#rihanna @ Barclays Centre Brooklyn New York
",0
"Little bambino modeling the new baby-Hobo Fall line. Thx enjoymatthew for sending these…
",1
"Yup, I'm that mom #lovemydaughter ️ @user #beautiful #curlyhairgirl #firstborn #mtdora…
",4
"Don't judge us Ms. OFFICER LMFAO. @ Rocky Mountain Chocolate…
",1
"Need some head shots, hit me up, strait with the canon!!!... #hiphop  #rapmusic  #mixtape…
",3
"This Tuesday 6:15pm is gonna be so lit . Hottest playlists for the hottest workout. @user Vs…
",3
"I'd do anything for you @user #FutureNowTour @ BB&amp;T Center
",4
"My life ️ When you become a mother nothing and no one is more important then your children the…
",4
"“I think it’s my job to just help people dream.”@iamsojourner on this morning at mission_az…
",3
"Home in time for #lightupthenight! #ietna @ Borough of Etna
",4
"thomasrhettakins #LifeChangesPhilly #sweetheart @ The Fillmore…
",0
"4 weeks old #cat #bengal #kitten #instacat #love #petit #cats #catsofinstagram #cute #like…
",0
"Hot day today!!!! @ Safety Harbor, Florida
",3
"Marumsco Acre Lake Park.
",4
"Time flies, today I start another adventure! ️ #tbt #nyc #newyork #traveler #arriving #memories…
",4
"Ombré Glow (ombré by day - glow by night) It’s a mood change Gel Polish that gives you the…
",3
"“The littlest feet make the biggest footprints in our hearts.” // ""Los pies más pequeños son…
",4
"This shall be our weekly tradition, bowling sillies #summerblastpass @ Bowl America Mandarin
",4
"️ @ Norlo Park
",4
"Thanks for always being the Peyton to my Brooke @ Wilmington,…
",4
"I thought there wasn't anyone as crazy as me...boy was I wrong @user
",1
"18 with dad! #golf Love ya pops! @ Quail Meadows Golf Course
",1
"Yeah New Yorkers don't look up :: @user @ New York, New York
",2
"Shout out to ms.jaquiline #beautiful I said you make me pop, she said ""I Got you"" #real…
",0
"Good life choices (@ IHOP in Chicago, IL)
",1
"Mys #babysydneyfish #summer2016 @ Asbury Park Beach
",4
"HAPPY NEW YEAR! 2018 @ DeKalb, Illinois
",0
"My Pawpaw Rooney is so cute! #thanksgiving2016 @ Gulfport,…
",4
"ThisFRIDAY! Come Out, And Check Out One Of Our Newest Remodeled Venues In Hollywood! …
",3
"Working lunch.. 3 fried chicken please @user ️#parmesanprincess #pittsburgh…
",4
"@user looks so amazinggg in verygathercole #forthestars #barbieblank…
",3
"#Prop Class be like... #EnthuCutlets #Kids #Class #Dance #Bhangra #HappyDancingFeet @ Happy…
",1
"Check out a different version of my new song ""Fashion Girl"" . Smoke and chill to this one link…
",1
"I may look frightening now ( Bitches), but i dressed my model on real life essentials. judge…
",1
"Here are my husbands thoughts lol @ Kaiser Permanente Downey…
",1
"@user wasn't ready #pictureday @ Atlanta, Georgia
",1
"Wouldn't wanna go to prom with anyone else @ Buford High School
",4
"""@jb_barker10: This is the best DM conversation I've ever seen
",1
"Studio 6B #jimmyfallon #tonightshow @ Top Of The Rock NYC
",0
"#CTRL Live Sounds Amazingggg .. The Whole Tour Is DOPE! From Ravyn, Smino, To SZA! One of hell…
",3
"I pie club. #pieoneers #bestclubever @ Mansfield Legacy High School
",4
"The way I feel inside when I get cake. I get it, little buddy. ️ #cakemonster...#family…
",4
"Thank you guys so much for coming to R E N T. @ Amelia Arts Theatre
",4
